i,t,y,x0,x1
262,1,0.0,1.0,0.0
262,2,1.0,1.0,1.0
262,3,1.0,1.0,1.0
262,4,1.0,1.0,1.0
262,5,0.0,1.0,0.0
262,6,1.0,1.0,0.0
262,7,1.0,1.0,0.0
262,8,0.0,1.0,0.0
262,9,0.0,1.0,1.0
263,0,1.0,1.0,1.0
263,1,0.0,1.0,0.0
263,2,0.0,1.0,0.0
263,3,0.0,1.0,0.0
263,4,0.0,1.0,0.0
263,5,0.0,1.0,0.0
263,6,0.0,1.0,0.0
263,7,0.0,1.0,0.0
263,8,0.0,1.0,0.0
263,9,1.0,1.0,1.0
264,0,1.0,1.0,1.0
264,1,0.0,1.0,1.0
264,2,1.0,1.0,1.0
264,3,0.0,1.0,0.0
264,4,0.0,1.0,0.0
264,5,0.0,1.0,0.0
264,6,0.0,1.0,0.0
264,7,0.0,1.0,1.0
264,8,1.0,1.0,1.0
264,9,0.0,1.0,0.0
265,0,1.0,1.0,0.0
265,1,1.0,1.0,1.0
265,2,1.0,1.0,0.0
265,3,1.0,1.0,1.0
265,4,0.0,1.0,1.0
265,5,1.0,1.0,1.0
265,6,1.0,1.0,0.0
265,7,1.0,1.0,1.0
265,8,1.0,1.0,1.0
265,9,1.0,1.0,0.0
266,0,1.0,1.0,1.0
266,1,0.0,1.0,0.0
266,2,0.0,1.0,1.0
266,3,0.0,1.0,0.0
266,4,0.0,1.0,1.0
266,5,1.0,1.0,1.0
266,6,0.0,1.0,0.0
266,7,1.0,1.0,1.0
266,8,0.0,1.0,0.0
266,9,1.0,1.0,1.0
267,0,1.0,1.0,0.0
267,1,1.0,1.0,1.0
267,2,1.0,1.0,1.0
267,3,1.0,1.0,0.0
267,4,1.0,1.0,1.0
267,5,1.0,1.0,1.0
267,6,1.0,1.0,1.0
267,7,1.0,1.0,0.0
267,8,0.0,1.0,1.0
267,9,0.0,1.0,1.0
268,0,1.0,1.0,0.0
268,1,0.0,1.0,0.0
268,2,0.0,1.0,1.0
268,3,0.0,1.0,0.0
268,4,0.0,1.0,0.0
268,5,0.0,1.0,0.0
268,6,1.0,1.0,0.0
268,7,1.0,1.0,1.0
268,8,0.0,1.0,0.0
268,9,0.0,1.0,0.0
269,0,0.0,1.0,1.0
269,1,0.0,1.0,1.0
269,2,1.0,1.0,1.0
269,3,1.0,1.0,1.0
269,4,0.0,1.0,1.0
269,5,0.0,1.0,0.0
269,6,1.0,1.0,1.0
269,7,1.0,1.0,0.0
269,8,0.0,1.0,0.0
269,9,1.0,1.0,1.0
270,0,0.0,1.0,0.0
270,1,1.0,1.0,0.0
270,2,1.0,1.0,1.0
270,3,1.0,1.0,0.0
270,4,1.0,1.0,0.0
270,5,0.0,1.0,0.0
270,6,0.0,1.0,0.0
270,7,0.0,1.0,1.0
270,8,1.0,1.0,0.0
270,9,1.0,1.0,1.0
271,0,0.0,1.0,0.0
271,1,1.0,1.0,1.0
271,2,0.0,1.0,0.0
271,3,0.0,1.0,1.0
271,4,0.0,1.0,0.0
271,5,1.0,1.0,0.0
271,6,0.0,1.0,0.0
271,7,0.0,1.0,1.0
271,8,1.0,1.0,1.0
271,9,1.0,1.0,1.0
272,0,1.0,1.0,1.0
272,1,1.0,1.0,0.0
272,2,1.0,1.0,0.0
272,3,1.0,1.0,1.0
272,4,1.0,1.0,1.0
272,5,1.0,1.0,0.0
272,6,1.0,1.0,0.0
272,7,0.0,1.0,0.0
272,8,1.0,1.0,0.0
272,9,1.0,1.0,1.0
273,0,0.0,1.0,0.0
273,1,1.0,1.0,1.0
273,2,1.0,1.0,0.0
273,3,0.0,1.0,1.0
273,4,1.0,1.0,0.0
273,5,1.0,1.0,0.0
273,6,1.0,1.0,0.0
273,7,1.0,1.0,0.0
273,8,1.0,1.0,1.0
273,9,1.0,1.0,1.0
274,0,1.0,1.0,0.0
274,1,1.0,1.0,0.0
274,2,1.0,1.0,1.0
274,3,1.0,1.0,0.0
274,4,1.0,1.0,0.0
274,5,1.0,1.0,1.0
274,6,1.0,1.0,1.0
274,7,0.0,1.0,1.0
274,8,1.0,1.0,0.0
274,9,1.0,1.0,0.0
275,0,0.0,1.0,0.0
275,1,1.0,1.0,0.0
275,2,1.0,1.0,0.0
275,3,1.0,1.0,0.0
275,4,0.0,1.0,1.0
275,5,0.0,1.0,0.0
275,6,1.0,1.0,1.0
275,7,1.0,1.0,1.0
275,8,0.0,1.0,1.0
275,9,1.0,1.0,1.0
276,0,0.0,1.0,0.0
276,1,1.0,1.0,1.0
276,2,0.0,1.0,0.0
276,3,1.0,1.0,1.0
276,4,0.0,1.0,1.0
276,5,1.0,1.0,0.0
276,6,1.0,1.0,1.0
276,7,0.0,1.0,0.0
276,8,1.0,1.0,0.0
276,9,0.0,1.0,0.0
277,0,1.0,1.0,1.0
277,1,0.0,1.0,0.0
277,2,0.0,1.0,1.0
277,3,1.0,1.0,1.0
277,4,1.0,1.0,1.0
277,5,0.0,1.0,0.0
277,6,1.0,1.0,0.0
277,7,1.0,1.0,1.0
277,8,0.0,1.0,1.0
277,9,1.0,1.0,1.0
278,0,1.0,1.0,0.0
278,1,0.0,1.0,0.0
278,2,1.0,1.0,1.0
278,3,1.0,1.0,0.0
278,4,1.0,1.0,1.0
278,5,1.0,1.0,0.0
278,6,1.0,1.0,0.0
278,7,1.0,1.0,1.0
278,8,1.0,1.0,1.0
278,9,0.0,1.0,1.0
279,0,0.0,1.0,0.0
279,1,1.0,1.0,0.0
279,2,1.0,1.0,1.0
279,3,1.0,1.0,1.0
279,4,0.0,1.0,1.0
279,5,1.0,1.0,1.0
279,6,0.0,1.0,0.0
279,7,0.0,1.0,1.0
279,8,1.0,1.0,0.0
279,9,1.0,1.0,1.0
280,0,1.0,1.0,0.0
280,1,0.0,1.0,0.0
280,2,1.0,1.0,0.0
280,3,1.0,1.0,0.0
280,4,1.0,1.0,0.0
280,5,1.0,1.0,1.0
280,6,0.0,1.0,0.0
280,7,0.0,1.0,0.0
280,8,1.0,1.0,0.0
280,9,1.0,1.0,0.0
281,0,0.0,1.0,0.0
281,1,0.0,1.0,1.0
281,2,0.0,1.0,0.0
281,3,1.0,1.0,1.0
281,4,1.0,1.0,0.0
281,5,0.0,1.0,0.0
281,6,1.0,1.0,1.0
281,7,0.0,1.0,1.0
281,8,0.0,1.0,0.0
281,9,0.0,1.0,0.0
282,0,1.0,1.0,0.0
282,1,1.0,1.0,0.0
282,2,1.0,1.0,0.0
282,3,1.0,1.0,0.0
282,4,1.0,1.0,1.0
282,5,1.0,1.0,1.0
282,6,0.0,1.0,0.0
282,7,1.0,1.0,1.0
282,8,0.0,1.0,1.0
282,9,1.0,1.0,1.0
283,0,0.0,1.0,1.0
283,1,0.0,1.0,1.0
283,2,0.0,1.0,1.0
283,3,0.0,1.0,0.0
283,4,1.0,1.0,0.0
283,5,1.0,1.0,1.0
283,6,1.0,1.0,1.0
283,7,1.0,1.0,1.0
283,8,0.0,1.0,1.0
283,9,1.0,1.0,0.0
284,0,1.0,1.0,1.0
284,1,1.0,1.0,1.0
284,2,1.0,1.0,1.0
284,3,0.0,1.0,0.0
284,4,0.0,1.0,0.0
284,5,1.0,1.0,1.0
284,6,1.0,1.0,0.0
284,7,1.0,1.0,0.0
284,8,1.0,1.0,1.0
284,9,0.0,1.0,0.0
285,0,0.0,1.0,0.0
285,1,1.0,1.0,1.0
285,2,0.0,1.0,0.0
285,3,1.0,1.0,1.0
285,4,1.0,1.0,1.0
285,5,0.0,1.0,0.0
285,6,0.0,1.0,0.0
285,7,0.0,1.0,0.0
285,8,0.0,1.0,1.0
285,9,0.0,1.0,1.0
286,0,0.0,1.0,1.0
286,1,0.0,1.0,0.0
286,2,1.0,1.0,1.0
286,3,1.0,1.0,1.0
286,4,1.0,1.0,1.0
286,5,0.0,1.0,1.0
286,6,0.0,1.0,0.0
286,7,1.0,1.0,0.0
286,8,1.0,1.0,1.0
286,9,1.0,1.0,1.0
287,0,0.0,1.0,0.0
287,1,0.0,1.0,0.0
287,2,0.0,1.0,0.0
287,3,0.0,1.0,1.0
287,4,1.0,1.0,1.0
287,5,0.0,1.0,0.0
287,6,1.0,1.0,0.0
287,7,0.0,1.0,0.0
287,8,0.0,1.0,0.0
287,9,1.0,1.0,1.0
288,0,1.0,1.0,1.0
288,1,1.0,1.0,0.0
288,2,1.0,1.0,1.0
288,3,0.0,1.0,0.0
288,4,1.0,1.0,1.0
288,5,1.0,1.0,1.0
288,6,1.0,1.0,0.0
288,7,1.0,1.0,1.0
288,8,0.0,1.0,1.0
288,9,1.0,1.0,0.0
289,0,1.0,1.0,1.0
289,1,0.0,1.0,1.0
289,2,1.0,1.0,1.0
289,3,1.0,1.0,0.0
289,4,0.0,1.0,0.0
289,5,1.0,1.0,1.0
289,6,1.0,1.0,0.0
289,7,1.0,1.0,1.0
289,8,1.0,1.0,1.0
289,9,0.0,1.0,1.0
290,0,0.0,1.0,0.0
290,1,1.0,1.0,1.0
290,2,1.0,1.0,0.0
290,3,1.0,1.0,1.0
290,4,0.0,1.0,0.0
290,5,0.0,1.0,1.0
290,6,0.0,1.0,0.0
290,7,1.0,1.0,0.0
290,8,0.0,1.0,1.0
290,9,1.0,1.0,0.0
291,0,1.0,1.0,0.0
291,1,1.0,1.0,1.0
291,2,1.0,1.0,0.0
291,3,0.0,1.0,1.0
291,4,1.0,1.0,1.0
291,5,1.0,1.0,0.0
291,6,1.0,1.0,0.0
291,7,1.0,1.0,0.0
291,8,1.0,1.0,0.0
291,9,1.0,1.0,0.0
292,0,1.0,1.0,0.0
292,1,0.0,1.0,0.0
292,2,1.0,1.0,0.0
292,3,1.0,1.0,0.0
292,4,0.0,1.0,0.0
292,5,0.0,1.0,0.0
292,6,1.0,1.0,1.0
292,7,0.0,1.0,0.0
292,8,1.0,1.0,0.0
292,9,0.0,1.0,1.0
293,0,1.0,1.0,0.0
293,1,1.0,1.0,0.0
293,2,0.0,1.0,0.0
293,3,1.0,1.0,0.0
293,4,1.0,1.0,1.0
293,5,1.0,1.0,0.0
293,6,1.0,1.0,0.0
293,7,1.0,1.0,1.0
293,8,1.0,1.0,0.0
293,9,1.0,1.0,1.0
294,0,1.0,1.0,0.0
294,1,1.0,1.0,1.0
294,2,1.0,1.0,0.0
294,3,1.0,1.0,1.0
294,4,1.0,1.0,1.0
294,5,1.0,1.0,1.0
294,6,1.0,1.0,0.0
294,7,1.0,1.0,1.0
294,8,1.0,1.0,1.0
294,9,1.0,1.0,1.0
295,0,1.0,1.0,0.0
295,1,0.0,1.0,0.0
295,2,1.0,1.0,1.0
295,3,0.0,1.0,1.0
295,4,0.0,1.0,0.0
295,5,1.0,1.0,0.0
295,6,1.0,1.0,0.0
295,7,1.0,1.0,1.0
295,8,0.0,1.0,0.0
295,9,1.0,1.0,1.0
296,0,1.0,1.0,1.0
296,1,1.0,1.0,1.0
296,2,0.0,1.0,0.0
296,3,1.0,1.0,1.0
296,4,1.0,1.0,0.0
296,5,1.0,1.0,1.0
296,6,1.0,1.0,1.0
296,7,1.0,1.0,0.0
296,8,1.0,1.0,1.0
296,9,1.0,1.0,0.0
297,0,1.0,1.0,1.0
297,1,0.0,1.0,1.0
297,2,1.0,1.0,0.0
297,3,0.0,1.0,0.0
297,4,1.0,1.0,1.0
297,5,0.0,1.0,1.0
297,6,1.0,1.0,0.0
297,7,1.0,1.0,1.0
297,8,0.0,1.0,0.0
297,9,1.0,1.0,0.0
298,0,0.0,1.0,0.0
298,1,1.0,1.0,1.0
298,2,1.0,1.0,1.0
298,3,1.0,1.0,0.0
298,4,0.0,1.0,1.0
298,5,1.0,1.0,0.0
298,6,1.0,1.0,1.0
298,7,0.0,1.0,0.0
298,8,0.0,1.0,0.0
298,9,1.0,1.0,1.0
299,0,0.0,1.0,0.0
299,1,0.0,1.0,0.0
299,2,0.0,1.0,0.0
299,3,0.0,1.0,1.0
299,4,1.0,1.0,1.0
299,5,1.0,1.0,1.0
299,6,0.0,1.0,0.0
299,7,1.0,1.0,0.0
299,8,1.0,1.0,1.0
299,9,0.0,1.0,0.0
300,0,1.0,1.0,1.0
300,1,1.0,1.0,1.0
300,2,1.0,1.0,0.0
300,3,1.0,1.0,0.0
300,4,1.0,1.0,0.0
300,5,0.0,1.0,0.0
300,6,1.0,1.0,0.0
300,7,1.0,1.0,0.0
300,8,0.0,1.0,1.0
300,9,0.0,1.0,0.0
301,0,1.0,1.0,0.0
301,1,1.0,1.0,0.0
301,2,0.0,1.0,1.0
301,3,1.0,1.0,1.0
301,4,0.0,1.0,0.0
301,5,1.0,1.0,0.0
301,6,0.0,1.0,0.0
301,7,1.0,1.0,0.0
301,8,1.0,1.0,0.0
301,9,1.0,1.0,1.0
302,0,0.0,1.0,0.0
302,1,1.0,1.0,1.0
302,2,1.0,1.0,0.0
302,3,1.0,1.0,0.0
302,4,1.0,1.0,1.0
302,5,1.0,1.0,0.0
302,6,0.0,1.0,0.0
302,7,0.0,1.0,1.0
302,8,0.0,1.0,0.0
302,9,0.0,1.0,0.0
303,0,1.0,1.0,1.0
303,1,0.0,1.0,1.0
303,2,0.0,1.0,1.0
303,3,0.0,1.0,1.0
303,4,1.0,1.0,1.0
303,5,0.0,1.0,1.0
303,6,0.0,1.0,1.0
303,7,1.0,1.0,1.0
303,8,0.0,1.0,0.0
303,9,0.0,1.0,0.0
304,0,1.0,1.0,1.0
304,1,1.0,1.0,0.0
304,2,1.0,1.0,0.0
304,3,1.0,1.0,1.0
304,4,1.0,1.0,0.0
304,5,1.0,1.0,1.0
304,6,1.0,1.0,0.0
304,7,1.0,1.0,1.0
304,8,1.0,1.0,0.0
304,9,1.0,1.0,0.0
305,0,1.0,1.0,0.0
305,1,1.0,1.0,0.0
305,2,1.0,1.0,0.0
305,3,1.0,1.0,0.0
305,4,1.0,1.0,1.0
305,5,1.0,1.0,1.0
305,6,1.0,1.0,1.0
305,7,1.0,1.0,1.0
305,8,1.0,1.0,0.0
305,9,1.0,1.0,0.0
306,0,1.0,1.0,1.0
306,1,0.0,1.0,0.0
306,2,1.0,1.0,1.0
306,3,0.0,1.0,0.0
306,4,1.0,1.0,1.0
306,5,0.0,1.0,1.0
306,6,1.0,1.0,0.0
306,7,1.0,1.0,1.0
306,8,1.0,1.0,0.0
306,9,1.0,1.0,0.0
307,0,1.0,1.0,0.0
307,1,1.0,1.0,0.0
307,2,1.0,1.0,0.0
307,3,0.0,1.0,0.0
307,4,1.0,1.0,1.0
307,5,1.0,1.0,0.0
307,6,1.0,1.0,1.0
307,7,1.0,1.0,1.0
307,8,0.0,1.0,0.0
307,9,0.0,1.0,0.0
308,0,1.0,1.0,1.0
308,1,0.0,1.0,0.0
308,2,1.0,1.0,1.0
308,3,1.0,1.0,1.0
308,4,1.0,1.0,1.0
308,5,1.0,1.0,1.0
308,6,1.0,1.0,0.0
308,7,1.0,1.0,1.0
308,8,0.0,1.0,0.0
308,9,1.0,1.0,1.0
309,0,1.0,1.0,0.0
309,1,1.0,1.0,0.0
309,2,1.0,1.0,0.0
309,3,1.0,1.0,1.0
309,4,1.0,1.0,0.0
309,5,1.0,1.0,0.0
309,6,1.0,1.0,0.0
309,7,1.0,1.0,1.0
309,8,1.0,1.0,0.0
309,9,1.0,1.0,0.0
310,0,0.0,1.0,0.0
310,1,1.0,1.0,1.0
310,2,0.0,1.0,0.0
310,3,0.0,1.0,0.0
310,4,1.0,1.0,1.0
310,5,0.0,1.0,0.0
310,6,0.0,1.0,0.0
310,7,1.0,1.0,1.0
310,8,0.0,1.0,0.0
310,9,1.0,1.0,1.0
311,0,1.0,1.0,0.0
311,1,1.0,1.0,1.0
311,2,1.0,1.0,1.0
311,3,0.0,1.0,1.0
311,4,1.0,1.0,0.0
311,5,1.0,1.0,1.0
311,6,1.0,1.0,0.0
311,7,1.0,1.0,1.0
311,8,1.0,1.0,0.0
311,9,1.0,1.0,1.0
312,0,1.0,1.0,0.0
312,1,0.0,1.0,0.0
312,2,1.0,1.0,1.0
312,3,1.0,1.0,1.0
312,4,1.0,1.0,1.0
312,5,0.0,1.0,0.0
312,6,0.0,1.0,0.0
312,7,0.0,1.0,0.0
312,8,0.0,1.0,0.0
312,9,0.0,1.0,0.0
313,0,1.0,1.0,0.0
313,1,1.0,1.0,0.0
313,2,1.0,1.0,0.0
313,3,0.0,1.0,0.0
313,4,1.0,1.0,1.0
313,5,0.0,1.0,0.0
313,6,1.0,1.0,0.0
313,7,1.0,1.0,1.0
313,8,1.0,1.0,0.0
313,9,1.0,1.0,1.0
314,0,1.0,1.0,1.0
314,1,0.0,1.0,1.0
314,2,1.0,1.0,1.0
314,3,0.0,1.0,0.0
314,4,0.0,1.0,1.0
314,5,1.0,1.0,1.0
314,6,1.0,1.0,1.0
314,7,0.0,1.0,1.0
314,8,0.0,1.0,0.0
314,9,1.0,1.0,1.0
315,0,1.0,1.0,0.0
315,1,1.0,1.0,0.0
315,2,1.0,1.0,0.0
315,3,1.0,1.0,0.0
315,4,0.0,1.0,0.0
315,5,0.0,1.0,0.0
315,6,1.0,1.0,1.0
315,7,1.0,1.0,1.0
315,8,1.0,1.0,1.0
315,9,1.0,1.0,0.0
316,0,1.0,1.0,1.0
316,1,0.0,1.0,0.0
316,2,1.0,1.0,1.0
316,3,1.0,1.0,0.0
316,4,0.0,1.0,0.0
316,5,0.0,1.0,0.0
316,6,1.0,1.0,0.0
316,7,0.0,1.0,0.0
316,8,1.0,1.0,1.0
316,9,0.0,1.0,0.0
317,0,1.0,1.0,1.0
317,1,0.0,1.0,0.0
317,2,0.0,1.0,0.0
317,3,0.0,1.0,1.0
317,4,1.0,1.0,1.0
317,5,1.0,1.0,1.0
317,6,1.0,1.0,1.0
317,7,0.0,1.0,0.0
317,8,1.0,1.0,0.0
317,9,0.0,1.0,0.0
318,0,1.0,1.0,1.0
318,1,1.0,1.0,1.0
318,2,1.0,1.0,1.0
318,3,1.0,1.0,0.0
318,4,1.0,1.0,0.0
318,5,0.0,1.0,0.0
318,6,1.0,1.0,0.0
318,7,1.0,1.0,1.0
318,8,1.0,1.0,0.0
318,9,0.0,1.0,0.0
319,0,1.0,1.0,1.0
319,1,1.0,1.0,0.0
319,2,1.0,1.0,1.0
319,3,1.0,1.0,0.0
319,4,1.0,1.0,1.0
319,5,1.0,1.0,0.0
319,6,1.0,1.0,0.0
319,7,1.0,1.0,0.0
319,8,1.0,1.0,1.0
319,9,1.0,1.0,1.0
320,0,1.0,1.0,0.0
320,1,1.0,1.0,1.0
320,2,1.0,1.0,1.0
320,3,1.0,1.0,1.0
320,4,1.0,1.0,1.0
320,5,1.0,1.0,1.0
320,6,1.0,1.0,1.0
320,7,1.0,1.0,0.0
320,8,1.0,1.0,1.0
320,9,1.0,1.0,1.0
321,0,1.0,1.0,0.0
321,1,1.0,1.0,1.0
321,2,1.0,1.0,1.0
321,3,1.0,1.0,1.0
321,4,1.0,1.0,0.0
321,5,1.0,1.0,0.0
321,6,0.0,1.0,1.0
321,7,0.0,1.0,0.0
321,8,0.0,1.0,0.0
321,9,1.0,1.0,1.0
322,0,0.0,1.0,0.0
322,1,1.0,1.0,0.0
322,2,0.0,1.0,0.0
322,3,1.0,1.0,0.0
322,4,1.0,1.0,1.0
322,5,1.0,1.0,1.0
322,6,1.0,1.0,0.0
322,7,1.0,1.0,0.0
322,8,1.0,1.0,0.0
322,9,1.0,1.0,0.0
323,0,0.0,1.0,0.0
323,1,1.0,1.0,1.0
323,2,1.0,1.0,1.0
323,3,1.0,1.0,1.0
323,4,1.0,1.0,0.0
323,5,1.0,1.0,0.0
323,6,1.0,1.0,0.0
323,7,1.0,1.0,0.0
323,8,1.0,1.0,1.0
323,9,1.0,1.0,0.0
324,0,0.0,1.0,1.0
324,1,0.0,1.0,1.0
324,2,1.0,1.0,1.0
324,3,1.0,1.0,1.0
324,4,1.0,1.0,0.0
324,5,1.0,1.0,0.0
324,6,1.0,1.0,0.0
324,7,0.0,1.0,1.0
324,8,1.0,1.0,0.0
324,9,0.0,1.0,1.0
325,0,0.0,1.0,0.0
325,1,1.0,1.0,1.0
325,2,1.0,1.0,1.0
325,3,1.0,1.0,1.0
325,4,1.0,1.0,1.0
325,5,1.0,1.0,1.0
325,6,1.0,1.0,0.0
325,7,1.0,1.0,0.0
325,8,0.0,1.0,1.0
325,9,1.0,1.0,0.0
326,0,1.0,1.0,1.0
326,1,1.0,1.0,1.0
326,2,0.0,1.0,0.0
326,3,0.0,1.0,0.0
326,4,0.0,1.0,0.0
326,5,0.0,1.0,0.0
326,6,0.0,1.0,0.0
326,7,0.0,1.0,0.0
326,8,0.0,1.0,1.0
326,9,0.0,1.0,0.0
327,0,1.0,1.0,1.0
327,1,1.0,1.0,1.0
327,2,0.0,1.0,1.0
327,3,1.0,1.0,0.0
327,4,1.0,1.0,0.0
327,5,0.0,1.0,0.0
327,6,1.0,1.0,0.0
327,7,1.0,1.0,0.0
327,8,1.0,1.0,0.0
327,9,1.0,1.0,1.0
328,0,1.0,1.0,1.0
328,1,0.0,1.0,0.0
328,2,0.0,1.0,0.0
328,3,1.0,1.0,0.0
328,4,1.0,1.0,0.0
328,5,1.0,1.0,1.0
328,6,1.0,1.0,1.0
328,7,0.0,1.0,1.0
328,8,1.0,1.0,1.0
328,9,1.0,1.0,0.0
329,0,0.0,1.0,0.0
329,1,1.0,1.0,0.0
329,2,1.0,1.0,0.0
329,3,1.0,1.0,0.0
329,4,1.0,1.0,0.0
329,5,0.0,1.0,0.0
329,6,0.0,1.0,1.0
329,7,1.0,1.0,1.0
329,8,1.0,1.0,0.0
329,9,0.0,1.0,0.0
330,0,1.0,1.0,1.0
330,1,0.0,1.0,0.0
330,2,1.0,1.0,0.0
330,3,1.0,1.0,1.0
330,4,1.0,1.0,1.0
330,5,0.0,1.0,1.0
330,6,0.0,1.0,0.0
330,7,1.0,1.0,1.0
330,8,1.0,1.0,1.0
330,9,1.0,1.0,1.0
331,0,0.0,1.0,1.0
331,1,0.0,1.0,0.0
331,2,0.0,1.0,0.0
331,3,0.0,1.0,0.0
331,4,1.0,1.0,1.0
331,5,1.0,1.0,1.0
331,6,0.0,1.0,1.0
331,7,1.0,1.0,0.0
331,8,1.0,1.0,1.0
331,9,0.0,1.0,0.0
332,0,1.0,1.0,0.0
332,1,0.0,1.0,0.0
332,2,0.0,1.0,0.0
332,3,0.0,1.0,0.0
332,4,1.0,1.0,1.0
332,5,1.0,1.0,0.0
332,6,0.0,1.0,1.0
332,7,0.0,1.0,0.0
332,8,0.0,1.0,0.0
332,9,1.0,1.0,1.0
333,0,1.0,1.0,0.0
333,1,1.0,1.0,1.0
333,2,1.0,1.0,0.0
333,3,1.0,1.0,0.0
333,4,1.0,1.0,1.0
333,5,1.0,1.0,1.0
333,6,0.0,1.0,0.0
333,7,0.0,1.0,1.0
333,8,0.0,1.0,1.0
333,9,0.0,1.0,0.0
334,0,0.0,1.0,0.0
334,1,1.0,1.0,1.0
334,2,0.0,1.0,0.0
334,3,1.0,1.0,1.0
334,4,1.0,1.0,1.0
334,5,1.0,1.0,1.0
334,6,1.0,1.0,1.0
334,7,0.0,1.0,0.0
334,8,0.0,1.0,0.0
334,9,1.0,1.0,0.0
335,0,0.0,1.0,0.0
335,1,1.0,1.0,0.0
335,2,1.0,1.0,1.0
335,3,1.0,1.0,1.0
335,4,1.0,1.0,1.0
335,5,1.0,1.0,1.0
335,6,1.0,1.0,1.0
335,7,1.0,1.0,1.0
335,8,0.0,1.0,0.0
335,9,1.0,1.0,1.0
336,0,1.0,1.0,1.0
336,1,0.0,1.0,0.0
336,2,0.0,1.0,0.0
336,3,1.0,1.0,0.0
336,4,0.0,1.0,0.0
336,5,0.0,1.0,1.0
336,6,1.0,1.0,0.0
336,7,1.0,1.0,0.0
336,8,0.0,1.0,0.0
336,9,1.0,1.0,1.0
337,0,0.0,1.0,0.0
337,1,1.0,1.0,0.0
337,2,0.0,1.0,0.0
337,3,1.0,1.0,1.0
337,4,1.0,1.0,1.0
337,5,0.0,1.0,0.0
337,6,0.0,1.0,1.0
337,7,0.0,1.0,1.0
337,8,1.0,1.0,0.0
337,9,1.0,1.0,0.0
338,0,1.0,1.0,0.0
338,1,1.0,1.0,1.0
338,2,1.0,1.0,0.0
338,3,1.0,1.0,1.0
338,4,1.0,1.0,1.0
338,5,0.0,1.0,0.0
338,6,1.0,1.0,1.0
338,7,1.0,1.0,0.0
338,8,1.0,1.0,1.0
338,9,0.0,1.0,0.0
339,0,1.0,1.0,1.0
339,1,1.0,1.0,1.0
339,2,1.0,1.0,0.0
339,3,0.0,1.0,0.0
339,4,1.0,1.0,0.0
339,5,1.0,1.0,1.0
339,6,1.0,1.0,1.0
339,7,1.0,1.0,1.0
339,8,1.0,1.0,0.0
339,9,1.0,1.0,1.0
340,0,1.0,1.0,1.0
340,1,1.0,1.0,0.0
340,2,1.0,1.0,0.0
340,3,1.0,1.0,0.0
340,4,1.0,1.0,0.0
340,5,1.0,1.0,0.0
340,6,1.0,1.0,1.0
340,7,0.0,1.0,0.0
340,8,1.0,1.0,0.0
340,9,1.0,1.0,1.0
341,0,0.0,1.0,0.0
341,1,0.0,1.0,1.0
341,2,1.0,1.0,0.0
341,3,1.0,1.0,1.0
341,4,0.0,1.0,0.0
341,5,0.0,1.0,1.0
341,6,1.0,1.0,1.0
341,7,1.0,1.0,1.0
341,8,1.0,1.0,0.0
341,9,1.0,1.0,0.0
342,0,0.0,1.0,0.0
342,1,1.0,1.0,1.0
342,2,1.0,1.0,1.0
342,3,1.0,1.0,1.0
342,4,1.0,1.0,1.0
342,5,1.0,1.0,0.0
342,6,1.0,1.0,1.0
342,7,1.0,1.0,0.0
342,8,1.0,1.0,0.0
342,9,1.0,1.0,1.0
343,0,1.0,1.0,1.0
343,1,1.0,1.0,1.0
343,2,1.0,1.0,0.0
343,3,1.0,1.0,1.0
343,4,0.0,1.0,0.0
343,5,1.0,1.0,0.0
343,6,1.0,1.0,0.0
343,7,1.0,1.0,1.0
343,8,1.0,1.0,0.0
343,9,0.0,1.0,1.0
344,0,1.0,1.0,0.0
344,1,1.0,1.0,0.0
344,2,1.0,1.0,1.0
344,3,1.0,1.0,0.0
344,4,1.0,1.0,1.0
344,5,1.0,1.0,0.0
344,6,1.0,1.0,1.0
344,7,1.0,1.0,1.0
344,8,1.0,1.0,0.0
344,9,0.0,1.0,1.0
345,0,0.0,1.0,0.0
345,1,1.0,1.0,0.0
345,2,1.0,1.0,1.0
345,3,1.0,1.0,0.0
345,4,1.0,1.0,0.0
345,5,0.0,1.0,0.0
345,6,0.0,1.0,0.0
345,7,0.0,1.0,0.0
345,8,1.0,1.0,1.0
345,9,1.0,1.0,1.0
346,0,1.0,1.0,1.0
346,1,0.0,1.0,0.0
346,2,1.0,1.0,1.0
346,3,1.0,1.0,1.0
346,4,0.0,1.0,0.0
346,5,1.0,1.0,0.0
346,6,1.0,1.0,0.0
346,7,1.0,1.0,0.0
346,8,1.0,1.0,0.0
346,9,1.0,1.0,1.0
347,0,1.0,1.0,0.0
347,1,1.0,1.0,0.0
347,2,1.0,1.0,1.0
347,3,1.0,1.0,1.0
347,4,1.0,1.0,0.0
347,5,1.0,1.0,0.0
347,6,1.0,1.0,0.0
347,7,0.0,1.0,0.0
347,8,1.0,1.0,0.0
347,9,1.0,1.0,1.0
348,0,0.0,1.0,0.0
348,1,0.0,1.0,1.0
348,2,0.0,1.0,0.0
348,3,0.0,1.0,0.0
348,4,1.0,1.0,0.0
348,5,1.0,1.0,1.0
348,6,1.0,1.0,1.0
348,7,1.0,1.0,1.0
348,8,0.0,1.0,1.0
348,9,1.0,1.0,0.0
349,0,1.0,1.0,0.0
349,1,1.0,1.0,0.0
349,2,1.0,1.0,0.0
349,3,1.0,1.0,1.0
349,4,1.0,1.0,0.0
